userName,score,at,content
Pengguna Google,4,2024-06-26 04:13:34,"Eventnya bagus dan sering update tapi saya sudah banyak sekali mengalami bug yaitu bug tembus gloo wall, bug tembus bangunan, bug setting kontrol yang sering bikin saya kesal karena harus memperbaiki settingannya lagi, dan bug aim yang sering terjadi dimana saya mau menembak tapi aimnya malah putih terus padahal udh kearah musuh aimnya dan suka bikin meleset pas nembak padahal di settingan saya udh normal normal aja buat pengaturan aimnya, dan tolong di perbaiki untuk pihak garena"
Pengguna Google,5,2024-06-26 03:52:27,Saya ingin berbagi dengan yang cantik itu relatif murah dan PPOB termurah dengan fitur siri dengan cara untuk mendapatkan hasil foto yang lainnya hal ini adalah beberapa contoh yang cantik itu tidak tahu bagaimana cara untuk membuat kulit lebih cerah dan
Pengguna Google,5,2024-06-26 03:45:44,"Game ini sudah bagus, untuk kendala bug atau eror itu di karenakan kondisi hp yg sudah tidak mendukung, dan untuk jaringan yg suka lag di ff coba kalain pakek fitur 2 jaringan wifi dan data. Di jamin main jadi aman"
Pengguna Google,3,2024-06-26 03:22:07,"GAME INI UDAH MULAI BERKEMBANG PESAT. Tapi... Ada beberapa bug yang tidak pernah di fiks dari dulu hingga sekarang, conyohnya bug demage. Saya menggunakan shotgun 2 skin evo, tapi setiap saya ngehit musuh itu memerlukan 3 hingga 5 hit agar musuh itu knock/mati, padahal musuh yang saya tembak tidak menggunakan vest sama sekali. Jadi mohon untuk developer ff agar ngefiks bug ini secepat mungkin 🙏"
Pengguna Google,5,2024-06-25 23:40:54,Mntp plus -bagus banget sangking bagus nya gue nge bug mulu-saya lagi asik asik main cs kok tiba² ke training sorry y gw main di cs pas gue ke training koneksi nya ulang mulu gw kesel tapi gpp rank doang bisa naik tapi mohon developer nya bug nya di baikin gw suka game nya tapi ada bug² kecil yang menggangu para pemain secepat nya dan event nya jangan bertumpuk² agar tidak bug dan lag selebih cepatnya kalau update dikurangi event ny yang gak penting dan bug nya secepat nya diperbaiki🙏🏻🙏🏻
Azka Malik,5,2024-06-25 15:46:51,"Kamu semua meminta tolong agar perbaikan jaringan dan lag tidak diulangi lagi kita semua saat sedang war tidak war keadaan game memburuk dan lag pas kami melanjutkan permainan saat lag jaringan tiba tiba kuning atau merah padahal di setiap kita bermain baik baik aja , pas tengah tengah game memburuk jadi tolong untuk memperbaiki jaringan lag situasi hp juga lag hampir kecewa oleh game ini membuat kita sebagai gangguan syaraf yang bikin meninggal, gangguan syaraf adalah emosi yang tak teratur ok?"
Yenni Muliana,2,2024-06-25 15:44:03,"Tidak bisa bermain Karena honor poin kurang, saya sudah bermain berkali-kali untuk memperbaiki poinnya tapi tetap saja poinnya tidak bertambah, dan bahkan saya diberi peringatan afk berkali kali padahal signal wifi dan data saya normal. tolong diperbaiki lagi bug signal yang meresahkan🙂"
Pengguna Google,1,2024-06-25 03:05:24,"Kecewa sama ff,sistem keamanannya sangat lemah,org"" bisa dgn mudah afk di game tanpa takut kehilangan honor,mau direport pun gk ada feedback sama sekali, honor hanya akan berkurang ketika kita keluar dari match lewat setting,lagian dari awal kegunaan honor itu apa sih? Gk ada gunanya sama sekali,apalagi pas main cs rank,1 org afk sangat berpengaruh terhadap permainan,walau gitu gk ada penambahan protection poin sama sekali, perbedaan hanya ada ketika menang (+9),dan kalah (+19)."
Pengguna Google,1,2024-06-25 00:51:38,"Item berbayar sangat mahal, saya habis 500k lebih hanya untuk satu item yang gak begitu bagus, dan itupun nggak dapat. Saran saya kalau main game ini jangan tergoda dengan item2 berbayar karena akan menghabiskan uang kalian dan kalian nggak dapat itemnya. Sistem gacha di ff sudah kayak judi slott habis ratusan ribu buat dapetin item2 keren. Semisal kalau habis uang banyak tapi dapat itemnya gak masalah masih wort it lah, bayangin udah habis uang banyak tapi gak dapat itemnya. Udah kayak judi"
Pengguna Google,4,2024-06-24 16:28:18,"Ini game memang seru,cuma ad yg buat saya merasa kesal di bagian event sipinan ny,setiap saya spin susah sekali buat mendapatkan hadiah utamany banyak uang yg saya keluarkan untuk spin event tersebut tapi susah sekali untuk mendapatkan nya,jadi tolong developer ny untuk mempermudah kn sistem sipinan ny,agar tidak mengeluarkan terlalu banyak uang untuk nyepin event yg ad di free fire ini, terima kasih🙏🙏🙏"
Najwa,4,2024-06-24 02:13:23,Game seru banget tapi kalok lagi main sinyal nya selalu berubah warna terus padahal WiFi nya lancar tapi masih tetap ngeleg tolong dong sinyal nya di benerin biar main nya selalu lancar ini saya kasih rating 4 bintang tolong ya sinyal nya di lancarkan
Benzema Nr,4,2024-06-23 17:47:32,"Free Fire itu game nya udah bagus, menyenangkan, Dsb, tapi ada kekurangan bagi saya di game ini, karena setelah update versi baru kenapa skor main BR rangked di saya cuman naik sedikit, gak sampek 10 walaupun itu aku sudah bertahan sampai final fight atau bertahan sampai akhir, tolong diperbaiki ya garena 😊🙏🏻, cuman itu aja sih, makasih 🙏🏻🙏🏻"
Pengguna Google,1,2024-06-23 14:06:51,Buat defeloper FF Kenapa sih saat main ini game.. slalu engelek.. padahal jaringan bagus tdak ada maslah.. kalo warr berat banget serasa main game berat Di perbaiki lagi yah.. 🙏 Saya turunkan rating bintang jadi 1 dulu. Kalo sudah normal saya naikan rating bintang ke 5
Pengguna Google,5,2024-06-23 09:18:19,"Yg terhormat,pihak garena tolong atasi lag saat bermain geme padahal dulu ketika pakai grafik ultra atau standar itu gk lag sama sekali tapi sekarang makai standar aja langsung lag,pakai grafin smooth aja masih agak lag.tolong kepada pihak garena tolong diperbaiki seperti dulu supaya,kami bisa bemain lebih seru lagi.............. KaLaU BOleH PeAk OLD KEmBAli 😁🫢"
Pengguna Google,1,2024-06-23 08:34:21,Ni game banyak bug nya bug damage dll tapi ada satu bug yang bikin gua kesel bgt saat gua main Lone wolf tiba tiba ada notif defeat terus ada juga notif seri setelah defeat.tiba tiba honor score gua berkurang jadi gak bisa main cs dan ini terjadi terus menerus saat gua main Lone wolf. ini game masih perlu banyak perbaikan banyak bug yang merugikan. Saya sangat kesal dan memberikan rating 1 tapi setelah bug nya diperbaiki mungkin saya akan rating lebih
Pengguna Google,3,2024-06-23 02:50:11,Lumayan bisa ngabisin waktu dengan main free fire tpi ada bug lain misal masa darah musuh gk habis² walaupun sudah ditembak berkali-kali kadang darah hampir atau sekarat banget sama bug baju musuh selalu nggak keliatan pas dalam in game tolong diperbaiki lagi mimin
Pengguna Google,3,2024-06-23 01:53:09,"Tolong untuk shotgun M1014 diperbaiki damage dan accuracy nya soalnya saya memakai nya sudah saya pencet tombol tembak tapi tidak keluar damage dan untuk accuracy nya bisa di tingkatkan lagi agar enak menembak musuh menggunakan shotgun tersebut karena untuk accuracy sangat jelek sekali saya menembak musuh tapi yang tertembak angin padahal saya sudah mengarahkan aim nya ke musuhnya,tolong diperbaiki untuk shotgun nya terimakasih 🙏🏻 (SEMOGA DI LIHAT)"
Pengguna Google,2,2024-06-22 11:03:47,"Fix setelah 1 tahun main ,tetap nope , dan aneh game ini , sering kena HS ,tapi kita nembak susah banget HS ketika HS damage parafal sampai beberapa kali baru knock sampai 800+ , wah parah ini , musuh nembak kita saja bisa langsung terkapar hanya perlu 1 peluru mengenai kepala . Dan musuh sepertinya melakukan dengan mudah. Selain itu keseimbangan matchmaking juga dipertanyakan, sering kali nemuin pemain solo squad , habis dibuatnya dengan mudah. Delay server juga terasa banget."
Pengguna Google,5,2024-06-22 03:53:19,"anjjai palpalepalpalepale game nya asik puolll cuyhh,ya cuma minusnya tolong MB nya agak dikurangin sama ada beberapa bug yang agak menyulitkan hidup,yaitu waktu jaringan udah stabil pake banget tapi malah nge lag anjai,mana biasanya waktu gendong tim di cs lagi cog, tolong dibenerin lagi ya min bug bug nya supaya makin MENYALA EPEP KUU🔥🔥"
Pengguna Google,1,2024-06-22 00:59:10,Gamenya bagus cuma ada bug yang aneh tapi seru juga cuma kalah terus di cs mohon diperbaiki lagi ya pas saya hetsosotin musuh musuhnya ga bisa mati tolong diperbaiki Garena Dan pas saya mengumpat di rumah ayam tiba tiba musuhnya bisa menembak saya enapa ada bug seperti itu Garena tolong diperbaiki ya garena tapi kadang ada bug demage juga sih:)
Pengguna Google,2,2024-06-21 22:07:26,Untuk segi game play nya sudah bagus dan keren hanya saja ada bug koneksicyg saya alami saya memakai data dan belum habis datanya tetapi signal gamenya 100-200 keatas waduh.. Padahal kalo pakai wifi tidak separah itu jadi tolong di fix bug nya ya garena
Pengguna Google,3,2024-06-21 07:14:00,"Min,MbX Turunin dong, kasihan buat yang RAM 2/3,RAM 4 pun patah patah,gua juga mau comeback main epep,tapi MbX banyak, downloadnya lama, kasihan orang ada yg harus hapus apk penting lainnya, termasuk gua,tetep aja gk bisa dan downloadnya lama,epep yang dulu bukanlah Yang sekarang,dulu lagi asik asiknya, sekarang..."
Pengguna Google,1,2024-06-21 04:26:26,"Sekarang sistem garena gak adil, masa dikasih tim yang gak setara tapi musuhnya pro player semua, jujur saya capek dengan sistem tim yang kayak gini, minimal kalo musuh nya pro player tim nya juga harus pro player, apalagi ini di rank grand master, mana naikin bintang itu susah. Saya harap kedepannya bisa diperbaiki agar tidak ada lagi sistem seperti ini. Terima Kasih...."
Cinta Sabrina,4,2024-06-21 01:54:38,"Mimin tolong perbaiki bug skin bundle ff yg tiba tiba ilang dong masa saya nggak bisa melihat skin musuh padahal hp saya udah support buat main game tapi kenapa tetep gabisa,udah bolak balik uninstall tapi tetep sama gada perubahan, datanya juga udahdi download semua.Tolong perbaiki dong biar lebih nyaman lagi dalam bermain game🙏🙏"
Pengguna Google,3,2024-06-20 15:06:28,"geme nya bagus tapi sayang sekali ada bug² yang tidak ditanggapi oleh Garena contoh 1.bug demek, padahal setiap Saya menembak selalu onpoin tetapi tidak mati. 2.bug tombol tembak,saat kalian ganti senjata dan ingin menembak harus mengeklik dua kali agar bisa mengeluarkan peluru hal ini sangat merugikan untuk player cs yang sedang 11 selalu kalah nembak karena delay. Ketika bug² ini sudah hilang mungkin garena akan semakin maju dan tolong segera di hilangkan bug² ini di update yg akan datang"
Pengguna Google,1,2024-06-19 09:52:53,"FREE FIRE yang dulu ringan dimainkan di smartphone sekarang menjadi game berat untuk di mainkan, saat bertemu dengan banyak musuh terjadi patah-patah, padahal smartphone ram 3gb dan grafik sudah di setting ke smooth, saya harap ada optimalisasi untuk smartphone kelas bawah supaya bisa tetap lancar bermain seperti dulu!. Terimakasih by: @Didik Setiawan"
Pengguna Google,5,2024-06-16 00:57:27,"Game FF sangat bagus untuk kalian semua yang belum main,game FF ini sangat bagus dan bisa mabar dengan teman kalian dan juga game ini harus pakai data atau internet ya,kalau nggak ada internet nggak bisa dimainkan ya,untuk bugnya tolong diperbaiki ya soalnya kadang mau loncat jaringan itu kayak ngelag padahal jaringan sudah sempurna tapi tetep aja ada bugnya aku login lagi malahan sama aja jdi tolong diperbaiki ya,terima kasih😊😉"
Pengguna Google,1,2024-06-15 10:17:16,"Main di game ini sinyal gak mau setabil, terus bug damage yang membuat kesal dan bug analog control nya terkadang lengket, gak bisa jalan alias kaku, terus kadang jalan sndiri, kbnyakan bug, saya paling kesel sama sinyal yang gak mau setabil, padahal sinyal full 4G, ni gw kasih bintang 1"
Shandy OfficialADM,1,2024-06-14 16:11:43,"Min ada apa di game ff kali kok setiap memulai match kadang keluar sendiri dengan alasan reconnect padahal jringan masih bagus dan kemudian jg kadang masuk di ingame dan kadang keluar sendiri pada saat sementara memulai match,,,tolong di perbaiki min"
Adi Bachtiar,2,2024-06-12 07:40:50,saya kasih bintang dua dulu karena masih banyak kekurangan dalam game ini setiap saya main br rengked dikasih team yang kurang bagus sementara itu musuh nya susah banget dan saya kalo kil 3 top 10 naik nya dikit banget sementara itu kalo saya kil 2 atau 1 top 15 turun banyak banget itu aja sih dari aku
Pengguna Google,3,2024-06-10 07:34:11,"Game Ini Sangat Berat Untuk Ram 1-3,grafik+fps saya normal kan + smooth,,, mohon ringan kan data. Device saya : Redmi 9 Ram/internal:3/32 Mohon ringan kan saya merasa tidak nyaman saat bermain game di karenakan lag parah!!!! Saya kasih bintang 3,,terima kasih"
Miftah,1,2024-06-09 06:56:56,"Sistem matchmaking yang tidak seimbang, saya saat bermain craftland mendapatkan musuh yang berat dan jago, tetapi saya mendapat teman yg seperti bot. Tidak on mic, nick seperti sebuah bot atau AI, dll. Jadi tolong perhatikan sistem match pada craftland juga garena"
Azmiku miku,5,2024-06-02 03:50:23,"Game, ini sangat saya, sukai banyak event, baru yang langka / Old tapi masih, banyak yang saya, tidak suka yaitu kenapa musuh dilihat, dari jarak jauh tidak terlihat, padahal saya sudah melihat dengan,normal ya mungkin sampai segini, aja deh dan mungkin kedepannya, makin bagus"
Sky``Viaa,5,2024-05-31 15:49:16,Saya sangat suka dengan game ini dari 2018 saya bermain game ini tapi Masi ad bug bug saat bermain awm dan mengisi peluru tapi ITS Oky tidk terlalu mengganggu saya sarankan kalian coba game ini dan banyak map yang bisa di main kan tapi tolong dong di perbaiki saat ingin memasang glowal nya ya makasih😊 saya kasih bintang 5
HERO 5 GAMING,2,2024-05-31 13:39:03,"Garena!!! Tolong kalo lagi spin² terus tersisa dua item, tolonglah kasih paradoxnya, jangan cuma ngasih sampahnya doang!!! Aku udah top up 500k buat spin paradox, tapi pas mau dapet malah kena kotak ampass, satu kata buat garena,anj****"
Pengguna Google,5,2024-05-30 16:23:54,"Hallo developer... Sebenarnya dari segi pertempuran dll itu sudah bagus. Tapi sayangnya terlalu banyak data yang diunduh.. iya mungkin itu karna pengembangan gamenya jadi ya data penyimpannya semakin besar. Tapi menurut saya alangkah baiknya data gamenya seperti dulu, hanya 1 x unduh udah mencakup semua kaya baju, karakter dll. Terimakasih"
Pengguna Google,1,2024-05-30 01:27:06,"Menurut saya terlalu banyak dark sistem/team yang tidak seimbang,banyaknya bug seperti,bug damage dan gamenya terlalu banyak download contoh nya ""karakte"" yang harus di download tidak seperti dulu yang karakternya tidak perlu di unduh,dan skin/emot musuh tidak dapat dilihat saat memakai grafik smooth,itu saja ulasan dari saya semoga dilihat!!!"
Sri Suyatmi,3,2024-05-27 14:43:58,"padahal gamenya sudah bagus dan tambah bagus lagi, tapi kenapa sekarang kok sangat sering lagging ya? padahal wifi lancar jaya kayak gaada kekangan, tolong perbaiki, ini setiap uinstal terus download lagi jadi lancar, tapi baru main dua hari udah lag lagi, maunya apa... jadi tidak nyaman saat bermain. tolong diperbaiki garena. terimakasih."
Reoka Ainawaikeh Reo,2,2024-05-27 02:00:37,"Tolong di perbaiki, padahal sudah kill banyak tetap turun/sedikit nga kyk dulu lagi kil banyak naik banyak ko nga adil gitu sih, Makanya saya kasih bintang 2 untuk masalah ini, saya player lama nga pernah dapat yang kyk gini baru ini, jadi tolong di perbaiki, dan bag""nya masih ada"
Pengguna Google,2,2024-05-26 16:24:43,"Gamenya udah bagus, tinggal bugnya yang diperbaiki lagi terutama bug damage sama bug jaringan, sama main cs rangked sekarang lebih sering ketemu 1 squad padahal kitanya main solo dan tim yang kita dapat beda jauh bintangnya sama bintang kita. Saran juga mending sediain fitur blacklist di cs rank, biar kita gampang blacklist teman kita yang suka troll. Sama mapnya sekarang di cs rank Bermuda Mulu t*i, beda kaya cs ranked sebelumnya pilihan map-nya banyak gak kayak yg sekarang. Thanks!!!"
Pengguna Google,4,2024-05-26 09:50:15,Game nya lumayan bagus tapi ada satu bag yang membuat pelayer kesal. Yaitu ketika sedang melawan musuh atau ketemu musuh jaringan nya tiba tiba lag yang membuat game nya jadi patah patah padahal jaringan disini bagus.jadi tolong di perbaiki lagi . Terimakasih 🙏
Pengguna Google,5,2024-05-25 07:26:29,"Gamenya bagus sih, tapi masih banyak yg kurang, atau lebih, permasalahan sensitivitas tolong dikembalikan menjadi 100 seperti semula yah karna, ketika saya lagi bermain rank, dan saya menembak musuh kadang damagenya tidak kena, atau karna licin banget gitulah, dan tolong untuk developer garena, semua masalah FreeFire tolong di sepertikan semula, seperti masalah bug ketika saya lagi main rank jaringan saya kadang +999 padahal data atau jaringan saya masih bagus itu saja trima kasih★★★★"
Pengguna Google,2,2024-05-25 03:54:37,"Entah kenapa makin lama makin susah juga ini game, dulu enak nggak ada banyak bug, sekarang banyak banget bug² aneh contohnya aja kayak bug damage, padahal itu sudah headshot tapi musuhnya gak mati² hadehh, jadi dengan berat hati saya kasih bintang 2 dulu, kalau sudah diperbaiki bakalan saya kasih bintang 4"
Pengguna Google,1,2024-05-23 14:16:26,"Game aneh masa musuh pake sg 2, 2 hit ke kita langsung mati pdhl vest lvl4,helm jg aman ga rusak, ehh giliran saya pake sg 2 boro"" 2 hit mati aim aja ga nempel,, ini game akhir""ini aneh aim dah kek dulu skrng kek susah nempel nya,, tolonglah perbaiki klo gini trs gmn nyaman klo main!!! ff skrng makin aneh,, kecewa!!!!"
Pengguna Google,5,2024-05-23 04:33:57,"Untuk game ini sangatlah bagus walau terkadang ada beberapa bug yg mengganggu dan saya berharap agar ada fitur mematikan semua efek, baik efek senjata, kendaraan dll. Dan saya ingin ada fitur grafik yg jauh lebih smooth, misalnya kek very smooth gitu agar pas main ff gak patah-patah terlebih lagi bagi hp yg ram 2/3 yg suka patah-patah tak terkendali walau sudah pakai grafik smooth. Mohon terima kelebihan dan kekurangan ulasan yg saya berikan agar kedepannya dapat berguna"
Pengguna Google,4,2024-05-18 10:20:48,"Game nya bagus tetapi 1 kekurangan nya yaitu selalu tembus gloowal dan akhirnya membuat kita mati saat sedang berperang, kemudian suara tolong hilangkan suara dari schite setiap memakai senjata lalu berubah ke schite selalu ada suaranya dan akhirnya membuat sulit utk menghindari musuh karena suaranya, tolong perbaiki."
Mardiana Diana,2,2024-05-17 12:40:10,"Pada update kali ini agak buruk menurut saya, dikarenakan pada player PC/Laptop, matchingnya terlalu lama pada akun heroic bintang 4 mendekati bintang 5, begitu pula jaringan yang terkadang agak lumayan sering merah, jika bisa diupdate selanjutnya saya harap pada pemain player PC/Laptop itu di pertemukan pada player Handphone juga, dan juga perbaikan pada jaringan"
Restu Aji,3,2024-05-17 07:35:50,Buat garena gem ini lumayan keren tapi Aku paling ga suka bug demeg seharus nya musuhnya yang mati malah aku yang mati tolong bug nya di perbaiki dan kembalikan peak seperti dulu lagi saya cuma bisa ngasih bintang 3 dulu kalo udah di perbaiki nanti aku kasih bintang 5 sekian dari saya terima kasih
Pengguna Google,1,2024-05-13 16:24:00,"Jujur gua main game ini masih parah banget, maaf udah hampir 2 tahun tapi ngak ada perubahan yang signifikan menurutku, ya bisa di bilang untuk gameplay nya juga parah ya, masih banyak yang perlu di perbaiki, juga terutama grafik nya, gua tau ini game dirancang untuk anak anak makanya di ringankan, permasalahan arena breakout aja bisa masuk di ram 2 grafiknya kaya gitu, ini game bahkan di ram 4 masih lag? Really dude? Tolong di fix lagi"
Ran Ran,5,2024-05-07 05:38:36,"Saya ingin melaporkan bug/eror, kenapa tidak bisa melihat skin bundle dan skin senjata musuh saat mulai game padahal data nya semua sudah di download, mohon balasannya saya sangat terganggu sama bug/eror itu TERIMAKASIH"
Pengguna Google,1,2024-05-06 09:54:26,"FF sudah ""BAGUS"" cuma ada bbrp hal yang harus di perbaiki 1. Tombol kadang tidak respond ketika di tekan secara bersamaan atau cepat 2. Kadang tidak bisa bergerak padahal sinyal, hp bagus 3. Pemasangan glowal atau matinya karakter delay padahal sinyal bagus dan lancar"
Rendy Nanya,5,2024-05-05 05:40:09,"Gem nya bagus banget, mulai dari grafik nya , pilihan bermain nya, bundle dan skin senjata yg keren keren 👍🤩. Pokok nya gem (FF) free fire ini sangat bagus. Kalian klu download pasti gak bakalan kecewa. Buat yg bilang dan pertama mainin gem ini yg kata nya gem yg sulit, kalian bisa melihat petunjuk cara bermain gem ini. Klu menurut kalian yg main sulit GK we. Klu bagi ku asli GK sulit sih Klu kalian belajar maininnya dengan benar dan baik."
Pengguna Google,4,2024-05-04 06:28:37,"Game nya bagus, bug nya juga ada yang berguna. Tapi masi banyak bug yang bikin emosi dan bikin banyak org ngehapus game nya, pertama bug yang bisa ngeliat bagian bawah character, tolong ya min itu kalo anak anak yang main gimana. Apalagi min tolong bug musuh bisa nembus glowall di hapus, benci banget pas lagi sekarat musuh menembus glowal"
Arva ismatul10,5,2024-05-03 05:12:30,"Garena banyak update an yng sngt bagus,, dan banyak event yng bisa kita dapatkan dengan token ataupun diamond,, sudah tidak bug lgi atau pun nge lag.. Tapi terkadang klo kita nyalain on mic biasanya tmn kita kadang gak kedengeran jadi terkadang saya sedikit kesal ..."
Pengguna Google,5,2024-05-02 09:03:32,"Game ini sudah sangat bagus, cuman 1 kendala skin² musuh tidak bisa terlihat padahal saya sudah mendownload semua data nya, entah apa lagi masalahnya saya bingung. Saya harap bisa diperbaiki dan saya bisa nyaman puas dengan terlihatnya skin² musuh agar tidak terlihat melawan bot."
チープチープ,4,2024-04-30 17:21:25,"Bagus, sayang masih bug damage, kalo lagi solo csr dikasih tim ga ada gunanya(BOT) sedangkan musuh tim pada yang jago (ORANG ASLI), jaringan udah stabil tapi knp maen gamenya tiba"" Tidak stabil, Eventnya susah - susah apalagi event yang terbaru ini (Mechrdarce) , banyaknya global yang mengetik hal² dewasa,Banyakin event collabnya apalagi kalo collab donghua (SOUL LAND). Sekian ulasan saya / keluh kesah saya ketika maen game free fire 🙏"
Pengguna Google,1,2024-04-29 03:43:37,"Tolong untuk diperbaiki lagi pada mode training, terkadang setiap lihat sekeliling timbul otomatis Profil pemain dimana bug ini tidak bisa dihilangkan kecuali keluar dari mode training. Mungkin terkesan sepele tapi ini untuk kenyamanan para Player yg ingin berlatih skill gameplay supaya tidak terganggu."
Pengguna Google,4,2024-04-27 07:39:30,"Untuk epep,ini yaa,baguss,untuk grafik nya,dan canggih juga,tapi ulasan saya di sini untuk membahas tentang event²yang ada di dalam epep ini,seperti contoh nya bundle² old di muncul kan kembali,seperti hal nya ak47 draco,sudah 6 kali atau 7 kali an,sudah pernah di keluarkan,tolong rilis bundle² baru,jangan bundle² lama semua"
Pengguna Google,1,2024-04-27 04:04:50,"Game nya banyak sekali bug,terutama bug sinyal dan bug damage,sinyal lancar tiba2 ngeleg ketika ada musuh,serta sinyal lancar ketika saya nembak musuh aimnya merah terus GK mati2 malah gw yg mati perbaikilah Garena...sekian terimakasih."
Yudha Pratama,5,2024-04-26 14:40:21,"Game nya seru bangetttt.bisa mabar sama temen²,kenalan sama daerah² lainnya.tapi,ada yang ngebug yaitu tombol lompat nya.jadi,kalo mau nembak musuh itu kadang² agak susah. Mohon di perbaiki lagi ya mimin Garena"
Pengguna Google,1,2024-04-26 14:09:46,"update terus...minimal bug di fix lah event aja di gedein terlalu banyak colab sana sini item old di keluarin lagi udah kehabisan ide hah? gitu"" aja terus isi nya makin males buat main di tambah sinyal kurang stabil hadehhh....emang game ga jelas, KECEWA BANGET DENGAN FF YG SEKARANG."
Pengguna Google,2,2024-04-23 16:04:20,"Min, minimal gamenya dioptimalkan dikit lah dari jaringannya ke, kenapa kalo lagi pas² sama musuh, tiba² jaringan sering naik ntar kalo dh mati, jaringan kembali normal. Jadi malas main game ni.ini bukan masalah tempat yang jaringan kurang mendukung dan lain sebagainya, jadi tolong difixskan. Bosan lama² kalo gini gamenya. Bukan 1-2 x pengalaman kayak gini, tapi banyak dan ini sering jaringan ngelek pas ngelawan musuh, dan bagus pas dah kita dh mati, bukan saya saja yang mengeluh ini. Thanks"
Radisu Angkasa,1,2024-04-22 03:55:05,"Game burik, eventnya dan questnya pada gk jelas, in gamenya berasa main game 2000an, aimnya gk menentu, tidak ada edukasi bagi pemula, terutama di bagian senjata dan gameplay, sensibilitas dan sensivitas yang tidak sesuai dengan kriteria 😂🔥(pdhl aslinya sy mah bodat)#gabutnungguupdate"
Pengguna Google,3,2024-04-21 14:31:12,"game sudah bagus namun di kualitas standar atau ultra senjata musuh dan teman tidak terlihat, emot musuh dan teman tidak kelihatan, bundle musuh tidak ada, tolong perbaiki padahal saya sudah menghapus dan data beberapakali tetapi masih sama, dan tolong perbaiki bug mobil tidak terlihat masih ada"
scret nth,4,2024-04-20 16:18:27,"bagus dari segi vitur dan game tetapi saya sedikit kecewa dengan masalah pembelian airdrop/diamond yang dimana saya pernah beli airdrop tetapi ada masalah mengenai pembayaran nya, yang terus terusan eror, ntah dari jaringan saya pribadi atau server yang lagi eror saya tidak tau, saya cuman butuh respon tentang masalah tersebut, dan segera memperbaiki nya"
Pengguna Google,5,2024-04-20 04:40:04,"Grafikya bagus karakter ya juga keren dan cocok untuk dimainin kls3 keatas sih menurut ku. Tapi kadang ad terjadi bug jadi kalau kita nembak musuh tuh tapi darah ya gk berkurang dan juga sering terjadi lag padahal jaringan ya bagus bagus aj,"
Pengguna Google,4,2024-04-19 15:58:18,"untuk versi sekarang gameplay dan custom hud sudah mewah,tapi terkadang kalo misal kita kasih damage ke lawan kadang masuk kadang gak dan untuk bug sinyal mohon untuk developer garena segera diperbaiki lagi,karna kadang ping suka naik turun(tidak stabil)kalo ketemu musuh padahal saya sudah pakai wifi+data serta mode speed signal diaktifkan. cukup sekian dan terimakasih"
Pengguna Google,3,2024-04-18 18:19:37,"Free fire memang mantap.kenapa setelah update terbaru ini. Kenapa damage yang dihasil kan Senjata itu begitu cepat membuat mati dan darah cepat habis,cuma dua kali tembak badan langsung mati dengan shotgun. Denga rifle juga cepat mati pemain. Tolong di evaluasi kembali . #garenafreefire"
Slo Pjkpuri,3,2024-04-18 07:34:58,"untuk event-eventnya udh bagus tapi mungkin ada beberapa bug yang harus diperbaiki lagi, dan satu lagi menurut ku sensi 200 ini terlalu berlebihan, dikarenakan dengan sensi yg tinggi membuat sulit untuk menembak karena layar sangat licin mungkin Garena bisa dipikirkan kembali tentang sensi 200 ini terimakasih🙏🙏🙏"
Pengguna Google,4,2024-04-18 02:23:53,"Gamenya Sudah Baik, Namun Ada Hal Yang Membuat ku kesal, adalah Bug, ketika sedang war, dan ada musuh majuin dan aku pasang glowal, tapi player nya bisa tembus glowal ku, dan juga ketika sedang tidak ada musuh sinyal bagus, pas musuh sudah di depan mata sinyal langsung leg, ku kasih bintang 4"
Pengguna Google,5,2024-04-18 02:07:13,"Game nya sih seru bangett!!, bisa mabar sama temen, saudara, gebetan, maupun global. Tapi yang paling aku kurang suka hanya dua. (1.Bug nya musuh sering nembus, padahal sudha pasang glowall. 2 Wifinya sering tiba-tiba kuning, padahal ketika saya membuka game lain atau semacam sosial media itu jaringannya tidak nge lag atau loading.) Nah dari ke dua itu tolong di perbaiki ya, terimakasih game nya seru kok jadi saya kasih bintang 5🤍"
Pengguna Google,5,2024-04-18 01:17:02,"Ngga ff max, ngga ff biasa sama aja. Kenapa ya saya lebih suka ff yang dulu, sekarang makin di update makin ancur sumpah, jaringan yang bagus pas di gameplay mendadak jelek, Mau pake WiFi atau seluler juga sama, padahal jaringan bagus, emang sih makin kesini tampilan dan segala macem udah bagus, tapi tolong lah kondisikan jaringannya, saya main game yang lain enak-enak aja, tapi kenapa pas main ff kebanyakan ngelag terus, pesan buat developer tolong perbaiki masalah jaringan, bug dan yanglainnya"
Pengguna Google,5,2024-04-17 13:51:58,"Untuk game nya emang bagus bangett! Tapi belakangan ini terjadi bug yang tdk masuk akal, contohnya saya pernah pas masuk ke game ff layarnya hitam semua dan tolong perbaiki masalah jaringannya padahal internet aktif dan tidak ada gejala apa-apa dan honor score saya yang awal nya 287 menurun drastis menjadi 58 hanya gejala jaringan tolong ya Dev perbaikin bug bug nya.."
